59,2.62179,0.471046,2.6226,1.50713,1.61955,0.582663
60,2.63182,0.452265,2.58574,1.52354,1.6283,0.603108
61,2.64222,0.432745,2.54851,1.53811,1.63742,0.62577
62,2.6528,0.412822,2.5117,1.54947,1.64676,0.651215
63,2.66336,0.392899,2.4762,1.5563,1.65613,0.679889
64,2.67366,0.373391,2.44285,1.55757,1.66534,0.711966
65,2.68349,0.354726,2.41243,1.55257,1.67418,0.747392
66,2.69261,0.337349,2.38563,1.54082,1.68243,0.785935
67,2.7008,0.321713,2.36306,1.52209,1.68987,0.827238
68,2.70783,0.308269,2.34517,1.49635,1.69629,0.87087
69,2.71349,0.297437,2.33229,1.46373,1.70147,0.916371
70,2.71759,0.289571,2.32459,1.42451,1.70523,0.963288
71,2.72001,0.284915,2.32209,1.3791,1.70746,1.0112
72,2.72071,0.283572,2.32468,1.32799,1.70811,1.05971
73,2.71972,0.285481,2.33213,1.27176,1.70719,1.1085
74,2.71714,0.290426,2.34408,1.21106,1.70482,1.15725
75,2.71316,0.298071,2.36012,1.14658,1.70116,1.20568
76,2.70797,0.308001,2.37975,1.07911,1.69642,1.25353
77,2.70182,0.319771,2.40241,1.00947,1.6908,1.3005
78,2.69492,0.332939,2.42746,0.938634,1.68453,1.34629
79,2.6875,0.347091,2.45422,0.867651,1.6778,1.39052
80,2.67973,0.361858,2.48189,0.797756,1.6708,1.43275
81,2.6718,0.376912,2.5096,0.730385,1.66368,1.4724
82,2.66385,0.391971,2.53636,0.667218,1.65657,1.50881
83,2.656,0.406795,2.56105,0.610185,1.64959,1.54115
84,2.64837,0.421178,2.58249,0.561394,1.64284,1.56851
85,2.64105,0.434947,2.59952,0.522882,1.63639,1.58999
86,2.63412,0.44796,2.61126,0.496155,1.63031,1.60497
87,2.62764,0.460095,2.61742,0.481577,1.62465,1.61339
88,2.62168,0.471258,2.61851,0.4779,1.61945,1.61598
89,2.61626,0.481372,2.61585,0.482223,1.61476,1.61432
90,2.61143,0.490382,2.61143,0.490372,1.61058,1.61059
91,2.6072,0.498254,2.6072,0.498244,1.60693,1.60694
92,2.60359,0.504973,2.60359,0.504963,1.60383,1.60384
93,2.60059,0.510546,2.60059,0.510536,1.60125,1.60126
94,2.59819,0.515003,2.59819,0.514993,1.5992,1.5992
95,2.59636,0.518399,2.59636,0.51839,1.59763,1.59764
96,2.59506,0.520819,2.59506,0.52081,1.59651,1.59652
97,2.59422,0.522378,2.59422,0.522369,1.5958,1.5958
98,2.59376,0.523227,2.59376,0.523218,1.5954,1.59541
99,2.59358,0.523559,2.59358,0.523549,1.59525,1.59526
100,2.59355,0.523608,2.59355,0.523599,1.59523,1.59524
