0,2.7024,0.523602,3.05719,0.523602,1.48639,1.1316
1,2.7024,0.523612,3.05716,0.52369,1.48638,1.13154
2,2.70242,0.523678,3.05693,0.524281,1.48629,1.13118
3,2.70247,0.523848,3.05633,0.525816,1.48607,1.13024
4,2.70256,0.52416,3.05522,0.528664,1.48566,1.1285
5,2.70271,0.524645,3.05349,0.533119,1.48503,1.12578
6,2.70293,0.525323,3.05104,0.539396,1.48414,1.12195
7,2.70321,0.526208,3.04783,0.547636,1.48297,1.11692
8,2.70357,0.527306,3.04383,0.557898,1.48151,1.11066
9,2.70402,0.528614,3.03906,0.570179,1.47976,1.10315
10,2.70455,0.530124,3.03354,0.58441,1.47772,1.09444
11,2.70517,0.531823,3.02733,0.600477,1.4754,1.08458
12,2.70588,0.533689,3.02049,0.618228,1.47282,1.07367
13,2.70669,0.535701,3.0131,0.637487,1.46999,1.06181
14,2.70759,0.537832,3.00523,0.658061,1.46696,1.0491
15,2.70859,0.540052,2.99696,0.679754,1.46375,1.03567
16,2.70967,0.542331,2.98837,0.70237,1.46039,1.02165
17,2.71083,0.54464,2.97952,0.725716,1.45692,1.00715
18,2.71206,0.546945,2.97048,0.749614,1.45338,0.992298
19,2.71337,0.549219,2.96129,0.773892,1.4498,0.977209
20,2.71473,0.551432,2.952,0.798395,1.44623,0.961993
21,2.71614,0.553558,2.94265,0.82298,1.44269,0.946758
22,2.71758,0.555573,2.93327,0.847519,1.43924,0.931603
23,2.71904,0.557454,2.92387,0.871895,1.4359,0.916622
24,2.7205,0.559182,2.91448,0.896007,1.4327,0.901903
25,2.72196,0.560741,2.9051,0.919764,1.42969,0.887524
26,2.7234,0.562118,2.89574,0.943089,1.42687,0.873558
27,2.7248,0.563302,2.8864,0.965916,1.42429,0.86007
28,2.72614,0.564285,2.87708,0.988191,1.42196,0.847117
29,2.72743,0.565062,2.86778,1.00987,1.4199,0.834745
30,2.72864,0.565631,2.85848,1.03092,1.41811,0.822991
31,2.72978,0.565993,2.84919,1.05131,1.41662,0.811885
32,2.73082,0.566151,2.8399,1.07104,1.41541,0.80144
33,2.73178,0.566112,2.83062,1.09011,1.4145,0.79166
34,2.73264,0.565885,2.82133,1.10853,1.41386,0.782536
35,2.73342,0.565483,2.81203,1.12631,1.41349,0.774043
36,2.73411,0.564923,2.80275,1.1435,1.41336,0.766141
37,2.73473,0.564226,2.79347,1.16015,1.41343,0.758771
38,2.73529,0.563418,2.78421,1.17632,1.41368,0.751858
39,2.7358,0.562528,2.77498,1.1921,1.41406,0.745305
40,2.73629,0.561594,2.76581,1.20759,1.4145,0.738994
